event_cause,veh_type,event_type,weekday_name,hour,weekday,month,is_peak_hour,is_night,is_weekend,is_heavy_vehicle,is_closure_prone_cause,has_junction,cause_closure_interaction,priority_high,requires_road_closure
vehicle_breakdown,bmtc_bus,unplanned,Thursday,22,3,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Thursday,23,3,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Thursday,23,3,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Thursday,23,3,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,lcv,unplanned,Thursday,23,3,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,0,4,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_car,unplanned,Friday,0,4,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Friday,3,4,11,0,1,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,3,4,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_bus,unplanned,Friday,4,4,11,0,1,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_bus,unplanned,Friday,5,4,11,1,0,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_car,unplanned,Friday,5,4,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,8,4,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,19,4,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,truck,unplanned,Friday,20,4,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Friday,20,4,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,21,4,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Friday,22,4,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,0,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,truck,unplanned,Saturday,0,5,11,0,1,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Saturday,1,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,lcv,unplanned,Saturday,1,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,1,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,ksrtc_bus,unplanned,Saturday,1,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Saturday,1,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,2,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_car,unplanned,Saturday,4,5,11,0,1,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,4,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Monday,19,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Saturday,6,5,11,1,0,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,ksrtc_bus,unplanned,Saturday,7,5,11,1,0,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,7,5,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Saturday,7,5,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,9,5,11,1,0,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,19,5,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Saturday,20,5,11,1,0,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,21,5,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Saturday,21,5,11,1,0,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Saturday,23,5,11,0,1,1,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,0,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,0,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,0,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,0,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Sunday,1,6,11,0,1,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,1,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Sunday,1,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Sunday,2,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Sunday,3,6,11,0,1,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Sunday,4,6,11,0,1,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,4,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,5,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Sunday,5,6,11,1,0,1,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Sunday,9,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,18,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,lcv,unplanned,Sunday,19,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,19,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,20,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,20,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Sunday,20,6,11,1,0,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,22,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,0,0,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,19,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,truck,unplanned,Monday,1,0,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Monday,2,0,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Monday,4,0,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Monday,5,0,11,1,0,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,9,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Monday,12,0,11,0,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Monday,18,0,11,1,0,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Monday,18,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,19,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,20,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Monday,20,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,ksrtc_bus,unplanned,Monday,21,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Monday,21,0,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Monday,21,0,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,22,0,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,22,0,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,22,0,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,22,0,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Tuesday,0,1,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Tuesday,0,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Tuesday,0,1,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,2,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,ksrtc_bus,unplanned,Tuesday,2,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,others,unplanned,Tuesday,3,1,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Tuesday,4,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,ksrtc_bus,unplanned,Tuesday,5,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,6,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Tuesday,6,1,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Tuesday,6,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,9,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Tuesday,11,1,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,19,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,19,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Tuesday,20,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,20,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,21,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,21,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,22,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Tuesday,23,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,others,unplanned,Tuesday,23,1,11,0,1,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,0,2,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,0,2,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_car,unplanned,Wednesday,1,2,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Wednesday,3,2,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Wednesday,3,2,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Wednesday,3,2,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Wednesday,4,2,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,5,2,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Wednesday,5,2,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,6,2,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Wednesday,6,2,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Wednesday,6,2,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,7,2,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,7,2,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,others,unplanned,Wednesday,7,2,11,1,0,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Wednesday,9,2,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Wednesday,10,2,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Wednesday,18,2,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Wednesday,19,2,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Wednesday,19,2,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Wednesday,20,2,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,truck,unplanned,Wednesday,21,2,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,22,2,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Wednesday,22,2,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,23,2,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,23,2,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Thursday,2,3,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Thursday,2,3,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Thursday,2,3,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,ksrtc_bus,unplanned,Thursday,4,3,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_car,unplanned,Thursday,4,3,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Thursday,4,3,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Thursday,9,3,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Thursday,12,3,11,0,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,truck,unplanned,Thursday,18,3,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,ksrtc_bus,unplanned,Thursday,21,3,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Thursday,22,3,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Friday,0,4,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Friday,0,4,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Friday,4,4,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,truck,unplanned,Friday,5,4,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Friday,8,4,11,1,0,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,taxi,unplanned,Friday,18,4,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Friday,20,4,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,21,4,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,22,4,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,22,4,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Friday,23,4,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,23,4,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,taxi,unplanned,Friday,23,4,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,taxi,unplanned,Friday,23,4,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Saturday,1,5,11,0,1,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,truck,unplanned,Saturday,4,5,11,0,1,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,4,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,4,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,4,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Saturday,7,5,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,19,5,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Saturday,19,5,11,1,0,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,21,5,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Saturday,22,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,22,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,22,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,23,5,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,2,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Sunday,3,6,11,0,1,1,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,3,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Sunday,4,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,5,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,7,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Sunday,9,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,19,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,20,6,11,1,0,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Sunday,22,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Sunday,22,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Sunday,22,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,22,6,11,0,1,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,others,unplanned,Monday,0,0,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,1,0,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,1,0,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Monday,3,0,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Monday,4,0,11,0,1,0,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_car,unplanned,Monday,6,0,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Monday,6,0,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,6,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,6,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Monday,7,0,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,truck,unplanned,Monday,19,0,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Monday,19,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Monday,19,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_bus,unplanned,Monday,19,0,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,lcv,unplanned,Monday,20,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,21,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_bus,unplanned,Monday,21,0,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,21,0,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,22,0,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Monday,22,0,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,ksrtc_bus,unplanned,Monday,22,0,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Monday,22,0,11,0,1,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_bus,unplanned,Monday,22,0,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,23,0,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,taxi,unplanned,Monday,23,0,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Tuesday,1,1,11,0,1,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,3,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,3,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,ksrtc_bus,unplanned,Tuesday,3,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,3,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,3,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,3,1,11,0,1,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Tuesday,6,1,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,6,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,6,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_bus,unplanned,Tuesday,6,1,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,7,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_bus,unplanned,Tuesday,7,1,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,ksrtc_bus,unplanned,Tuesday,7,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,taxi,unplanned,Tuesday,8,1,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,taxi,unplanned,Tuesday,8,1,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,private_car,unplanned,Tuesday,8,1,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,10,1,11,1,0,0,1,0,1,vehicle_breakdown_closure0,1,0
vehicle_breakdown,others,unplanned,Tuesday,20,1,11,1,0,0,0,0,1,vehicle_breakdown_closure0,1,0
